ADDRESS,PRICE (K$),BEDROOMS,NEAREST_SCH_DIST,,,,,,,,,,,,
40 Tenggara Avenue,534,4,9.230512549,,,,,,,,,,,,
40 The Broadwater,645,5,0.775469195,,,,,,,,,,,,
40 Timberlane Loop,375,4,1.743931605,,,,,,,,,,,,
40 Tintagel Loop,460,4,1.216576126,,,,,,,,,,,,
40 Tokara Avenue,407.5,4,1.416985355,,,,,,,,,,,,
40 Tolworth Way,580,3,1.499980326,,,,,,,,,,,,
40 Tuscan Street,850,4,1.062526686,,,,,,,,,,,,
40 Verbania Loop,540,4,1.828104406,,,,,,,,,,,,
40 Veronica Parkway,1100,4,1.060343514,,,,,,,,,,,,
40 Victoria Street,995,3,0.885737407,,,,,,,,,,,,
40 Waratah Avenue,1675,4,2.667260687,,,,,,,,,,,,
40 Waterhall Road,370,4,1.73605737,,,,,,,,,,,,
40 Waterview Drive,900,5,0.426634154,,,,,,,,,,,,
40 Watling Avenue,388,2,0.883406232,,,,,,,,,,,,
40 Wester Crescent,550,4,1.154201034,,,,,,,,,,,,
40 Willcox Street,425,2,4.438884688,,,,,,,,,,,,
40 Windsor Road,1610,4,1.963936942,,,,,,,,,,,,
40 Winter Drive,528,4,1.730625552,,,,,,,,,,,,
40 Wyatt Road,560,4,1.090803289,,,,,,,,,,,,
40 Ypres Road,290,3,1.333352793,,,,,,,,,,,,
40 Zaragoza Drive,339,4,1.874291926,,,,,,,,,,,,
40/1 Cameron Street,415,3,0.37149522,,,,,,,,,,,,
40/444 Marmion Street,399,2,0.883708642,,,,,,,,,,,,
400 Alice Road,745,4,1.597265868,,,,,,,,,,,,
400 Maddington Road,155,4,3.2268607,,,,,,,,,,,,
400 Pickering Brook Road,569.25,4,5.425373552,,,,,,,,,,,,
400 Warwick Road,520,4,0.748272295,,,,,,,,,,,,
401 Belgravia Street,402,4,1.3470807,,,,,,,,,,,,
401 Summerlakes Parade,575,4,0.929720495,,,,,,,,,,,,
401 Sydney Road,1300,6,4.592875304,,,,,,,,,,,,
401 Walcott Street,750,3,1.39688549,,,,,,,,,,,,
4010 Riley Road,510,3,2.279640975,,,,,,,,,,,,
402 Amarillo Drive,850,4,4.538956027,,,,,,,,,,,,
402 High Road,540,4,0.51067532,,,,,,,,,,,,
403 Amarillo Drive,965,4,4.409895746,,,,,,,,,,,,
403 De Haer Road,1050,5,5.018240206,,,,,,,,,,,,
4030 Richardson Road,525,1,3.29561666,,,,,,,,,,,,
404 High Road,500,4,0.501467898,,,,,,,,,,,,
404 Karnup Road,875,4,5.367438852,,,,,,,,,,,,
405 Brooking Road,645,4,3.477967863,,,,,,,,,,,,
405 Robinson Road,515,4,3.888743269,,,,,,,,,,,,
405 Thornbill Place,135,5,3.756157899,,,,,,,,,,,,
405 Walcott Street,1152.5,4,1.405620042,,,,,,,,,,,,
406 Orton Road,1100,4,5.12955992,,,,,,,,,,,,
407 Maddington Road,140,6,3.504848141,,,,,,,,,,,,
407 Wentworth Parade,615,4,1.891832136,,,,,,,,,,,,
408 Amarillo Drive,715,3,4.422735464,,,,,,,,,,,,
408 Great Eastern Highway,506,3,0.359407705,,,,,,,,,,,,
409 COPLEY-DALE ROAD,849.5,4,20.7209106,,,,,,,,,,,,
409 Guildford Road,405,2,1.845806737,,,,,,,,,,,,
409 North Beach Road,1055,4,1.221843705,,,,,,,,,,,,
409 Summerlakes Parade,700,5,1.010922018,,,,,,,,,,,,
40A Aussat Drive,480,3,0.82838679,,,,,,,,,,,,
40a Bessell Avenue,771.25,2,0.532923624,,,,,,,,,,,,
40A Bickley Road,430,3,1.283318485,,,,,,,,,,,,
40A Blackrock Avenue,260,2,1.527471637,,,,,,,,,,,,
40A Crawshaw Crescent,850,4,0.513803838,,,,,,,,,,,,
40A Edward Street,580,3,0.625207583,,,,,,,,,,,,
40A Gordona Parade,425,3,2.034544996,,,,,,,,,,,,
40A Harrisdale Drive,446,4,0.789869299,,,,,,,,,,,,
40A Hope Street,680,1,1.729571504,,,,,,,,,,,,
40A Margaret Street,1220,3,1.914394872,,,,,,,,,,,,
40A North Lake Road,595,4,1.529623788,,,,,,,,,,,,
40a Prinsep Road,670,4,1.1791437,,,,,,,,,,,,
40A Selway Road,605,3,1.373836253,,,,,,,,,,,,
40A Stirk Road,1170,4,1.541631786,,,,,,,,,,,,
40A Sulman Avenue,1290,3,1.008990942,,,,,,,,,,,,
40A Tain Street,1015,3,1.450220386,,,,,,,,,,,,
40A Westlake Road,385,3,2.168419989,,,,,,,,,,,,
40a Winchelsea Road,330,3,0.639855524,,,,,,,,,,,,
40A Woodmore Road,430,4,0.346547752,,,,,,,,,,,,
40b Dunrossil Street,1670,5,1.175265903,,,,,,,,,,,,
40B Elsie Street,1300,4,1.945886878,,,,,,,,,,,,
40b Gallipoli Street,580,3,0.625919031,,,,,,,,,,,,
40B Gordona Parade,420,3,2.034544996,,,,,,,,,,,,
40B Prinsep Road,635,4,1.148282664,,,,,,,,,,,,
40B Rodda Street,397.5,3,1.65507523,,,,,,,,,,,,
41 Alumni Terrace,1390,4,0.534085152,,,,,,,,,,,,
41 Amalfi Drive,1350,4,1.01863461,,,,,,,,,,,,
41 Ambassador Drive,683,5,1.199137463,,,,,,,,,,,,
41 Andrews Way,375,3,3.760912803,,,,,,,,,,,,
41 Arlington Avenue,865,2,0.546312844,,,,,,,,,,,,
41 Aroona Way,382,4,1.667286126,,,,,,,,,,,,
41 Aureate Way,311.5,3,5.383496787,,,,,,,,,,,,
41 Babbler Turn,430,4,2.013804099,,,,,,,,,,,,
41 Barnevelder Bend,455,3,1.434840209,,,,,,,,,,,,
41 Barrington Avenue,175,3,2.071066006,,,,,,,,,,,,
41 Bartlett Crescent,800,4,1.816781058,,,,,,,,,,,,
41 Beaconsfield Street,760,3,1.534721034,,,,,,,,,,,,
41 Beatrice Road,1850,5,2.09932977,,,,,,,,,,,,
41 Beaumont Way,250,3,1.509406162,,,,,,,,,,,,
41 Beckworth Avenue,511,4,0.821608704,,,,,,,,,,,,
41 Bedford Street,1255,3,1.086022346,,,,,,,,,,,,
41 Bellingham Road,445,4,3.392015781,,,,,,,,,,,,
41 Belvedaire Way,409,3,0.450963274,,,,,,,,,,,,
41 Bessell Avenue,1051,5,0.462936001,,,,,,,,,,,,
41 Bishopsgate Street,565,5,0.389135633,,,,,,,,,,,,
41 Blackford Street,1008,4,1.304059886,,,,,,,,,,,,
41 Blencowe Street,1985,4,0.781545911,,,,,,,,,,,,
41 Blue Mountain Link,350,4,0.299271087,,,,,,,,,,,,
41 Bodicoat Drive,399,4,1.063378048,,,,,,,,,,,,
41 Bolton Way,605,4,1.189430117,,,,,,,,,,,,
41 Boorabbin Place,290,2,1.256127146,,,,,,,,,,,,
41 Boundary Road,249,3,1.742149774,,,,,,,,,,,,
41 Brabant Way,515,3,1.160815281,,,,,,,,,,,,
41 Bradford Street,975,2,0.83574796,,,,,,,,,,,,
41 Bradley Way,330,3,1.274912228,,,,,,,,,,,,
41 Bramley Loop,632,4,0.342214106,,,,,,,,,,,,
41 Bramston Vista,820,4,3.126035508,,,,,,,,,,,,
41 Breaden Drive,320,4,0.995260093,,,,,,,,,,,,
41 Brixton Crescent,390,4,1.492299537,,,,,,,,,,,,
41 Brockwell Place,910,6,6.508226665,,,,,,,,,,,,
41 Brookman Avenue,352,3,0.762255887,,,,,,,,,,,,
41 Broome Street,1505,5,2.135086191,,,,,,,,,,,,
41 Brunswick Bend,665,4,3.368929318,,,,,,,,,,,,
41 Bruny Meander,575,4,4.940209653,,,,,,,,,,,,
41 Bulimba Road,1625,4,1.573976757,,,,,,,,,,,,
41 Burnham Way,260,3,0.653060306,,,,,,,,,,,,
41 Bywater Way,730,4,1.578189053,,,,,,,,,,,,
41 Camargue Drive,650,4,6.342270646,,,,,,,,,,,,
41 Cambridge Crescent,242,4,1.525298604,,,,,,,,,,,,
41 Castella Drive,565,4,2.61883483,,,,,,,,,,,,
41 Castellon Crescent,950.5,4,4.360302495,,,,,,,,,,,,
41 Cathedral Avenue,470,3,3.927432298,,,,,,,,,,,,
41 Cato Place,400,3,1.881663831,,,,,,,,,,,,
41 Channel Drive,112.5,3,1.177991896,,,,,,,,,,,,
41 Chartwell Bend,465,4,1.300234512,,,,,,,,,,,,
41 Chatsworth Drive,485,3,1.466800408,,,,,,,,,,,,
41 Chieftain Street,479,4,0.570070265,,,,,,,,,,,,
41 Chiltern Avenue,60,3,1.195555432,,,,,,,,,,,,
41 Citrus Loop,410,4,1.422743321,,,,,,,,,,,,
41 Claremont Crescent,820,3,0.277020092,,,,,,,,,,,,
41 Clotilde Street,2120,6,0.401271927,,,,,,,,,,,,
41 Cob Road,488,4,2.47735413,,,,,,,,,,,,
41 Cockatoo Drive,625,5,0.99628232,,,,,,,,,,,,
41 Cockman Road,573,4,1.044995972,,,,,,,,,,,,
41 Coldstream Street,900,2,0.964601881,,,,,,,,,,,,
41 Coronado Ridge,820,4,1.714103605,,,,,,,,,,,,
41 Corriedale Place,369,4,1.472072978,,,,,,,,,,,,
41 Cotherstone Road,535,3,0.281279886,,,,,,,,,,,,
41 Coventry Road,650,4,3.911426037,,,,,,,,,,,,
41 Cypress Road,370,3,2.103347824,,,,,,,,,,,,
41 Dalyup Road,480,4,1.997981662,,,,,,,,,,,,
41 Dealy Close,350,3,0.555091643,,,,,,,,,,,,
41 Delton Way,520,4,1.011836709,,,,,,,,,,,,
41 Derry Avenue,478,4,1.340548901,,,,,,,,,,,,
41 Dilkara Way,2277.5,5,2.259318523,,,,,,,,,,,,
41 Downey Drive,1015,4,1.041695732,,,,,,,,,,,,
41 Duart Road,1005,4,0.70521243,,,,,,,,,,,,
41 Duckbill Loop,510,4,2.075129793,,,,,,,,,,,,
41 Dumbarton Crescent,1275,3,1.232520746,,,,,,,,,,,,
41 Dutton Way,340,3,3.247328316,,,,,,,,,,,,
41 Eastwood Way,585.5,4,1.867847831,,,,,,,,,,,,
41 Ellersdale Avenue,565,4,0.806522176,,,,,,,,,,,,
41 Elmina Avenue,450,4,0.691662039,,,,,,,,,,,,
41 Elvire Street,630,2,1.835792977,,,,,,,,,,,,
41 Embleton Avenue,398,3,1.372385935,,,,,,,,,,,,
41 Eugene Place,860,5,8.169150577,,,,,,,,,,,,
41 Evans Street,461.5,4,0.97475196,,,,,,,,,,,,
41 Ewart Street,300,2,1.488811353,,,,,,,,,,,,
41 Fleetwood Circuit,545,4,1.572018445,,,,,,,,,,,,
41 Foreshore Vista,670,3,1.3496394,,,,,,,,,,,,
41 Forest Grove,775,5,4.123406387,,,,,,,,,,,,
41 Foundry Turn,581,4,0.659533579,,,,,,,,,,,,
41 Fremnells Vale,472,5,1.237054235,,,,,,,,,,,,
41 Friarbird Terrace,590,4,1.41354546,,,,,,,,,,,,
41 Geraldine Street,647.5,3,0.372259296,,,,,,,,,,,,
41 Glastonbury Street,419,4,1.551570966,,,,,,,,,,,,
41 Glen Ross Chase,745,4,3.285197679,,,,,,,,,,,,
41 Glenmere Road,605,3,0.748523935,,,,,,,,,,,,
41 Goundrey Drive,455,4,0.257702731,,,,,,,,,,,,
41 Grafham Road,360,4,0.426313314,,,,,,,,,,,,
41 Gratwick Way,350,3,1.171582567,,,,,,,,,,,,
41 Griffin Crescent,888,4,1.369008551,,,,,,,,,,,,
41 Guinivere Way,420,5,0.873303082,,,,,,,,,,,,
41 Guron Road,775,3,0.961995536,,,,,,,,,,,,
41 Haig Street,540,3,0.468557864,,,,,,,,,,,,
41 Hale Street,1055,2,1.797775371,,,,,,,,,,,,
41 Halifax Boulevard,740,4,0.356389638,,,,,,,,,,,,
41 Halleendale Road,69,5,2.029531833,,,,,,,,,,,,
41 Halvorson Road,370,3,1.667846159,,,,,,,,,,,,
41 Hargraves Crescent,640,3,13.30535763,,,,,,,,,,,,
41 Hartwell Parade,630,4,0.858509305,,,,,,,,,,,,
41 Hausen Court,1215,4,2.25760876,,,,,,,,,,,,
41 Heath Road,650,5,7.485635131,,,,,,,,,,,,
41 Hobbs Avenue,2300,5,2.640067136,,,,,,,,,,,,
41 Hollingsworth Avenue,395,3,0.490568364,,,,,,,,,,,,
41 Hollins Bend,560,4,1.233080217,,,,,,,,,,,,
41 Hopetoun Terrace,1020,3,0.554044899,,,,,,,,,,,,
41 Huntsman Terrace,615,4,3.149422766,,,,,,,,,,,,
41 Hurlston Way,339,3,0.951920517,,,,,,,,,,,,
41 Hybanthus Loop,450,4,1.238575948,,,,,,,,,,,,
41 Inverness Crescent,2000,4,0.922517673,,,,,,,,,,,,
41 James Gilmour Way,530,4,0.913764943,,,,,,,,,,,,
41 Karunjie Road,403,4,1.776544133,,,,,,,,,,,,
41 Kennack Vista,595,4,0.241941754,,,,,,,,,,,,
41 Kingsbridge Road,268,2,0.748526816,,,,,,,,,,,,
41 Kirkdale Avenue,1140,3,1.182335026,,,,,,,,,,,,
41 Kurrajong Boulevard,395,4,0.578585734,,,,,,,,,,,,
41 Kurrajong Drive,435,4,1.691583278,,,,,,,,,,,,
41 Kurrajong Road,385,4,1.053642123,,,,,,,,,,,,
41 Lanark Street,1280,4,1.442183065,,,,,,,,,,,,
41 Laslett Circle,690,4,0.827511897,,,,,,,,,,,,
41 Lawson Street,413,4,0.414196858,,,,,,,,,,,,
41 Leawood Crescent,525,3,2.105470565,,,,,,,,,,,,
41 Lionel Road,555,4,0.909777984,,,,,,,,,,,,
41 Lively Circle,460,3,1.043466102,,,,,,,,,,,,
41 Lockhart Street,820,3,1.202889128,,,,,,,,,,,,
41 Lofties Street,170,3,4.319038218,,,,,,,,,,,,
41 Lombardy Crescent,440,4,2.877857065,,,,,,,,,,,,
41 Long Beach Promenade,790,4,1.252298106,,,,,,,,,,,,
41 Lowan Loop,878,4,1.223925382,,,,,,,,,,,,
41 Lynwood Avenue,350,4,0.974358856,,,,,,,,,,,,
41 Macquarie Avenue,525,3,2.066020613,,,,,,,,,,,,
41 Macquarie Boulevard,757.5,4,2.696307027,,,,,,,,,,,,
41 Mann Street,1300,4,0.768161634,,,,,,,,,,,,
41 Margaret Street,205,4,0.524765547,,,,,,,,,,,,
41 Markwell Avenue,185,3,0.67644762,,,,,,,,,,,,
41 Marnie Road,650,4,0.752888686,,,,,,,,,,,,
41 Marshall Way,545,4,0.943052129,,,,,,,,,,,,
41 Masters Street,400,4,1.089913159,,,,,,,,,,,,
41 Mathieson Avenue,2000,4,1.931006892,,,,,,,,,,,,
41 Melbourne Loop,370,4,0.244753077,,,,,,,,,,,,
41 Melton Hill Lane,210,3,2.157159862,,,,,,,,,,,,
41 Menora Loop,270,4,0.730502443,,,,,,,,,,,,
41 Merrang Circuit,523.02,4,1.280569426,,,,,,,,,,,,
41 Middle Swan Road,716,6,2.014430181,,,,,,,,,,,,
41 Milroy Street,522.5,3,1.089964161,,,,,,,,,,,,
41 Monaco Avenue,750,4,0.638255173,,,,,,,,,,,,
41 Monaghan Circle,655,4,0.642857715,,,,,,,,,,,,
41 MOOLANDA Boulevard,550,4,0.459920856,,,,,,,,,,,,
41 Moombaki Avenue,480,4,0.914695648,,,,,,,,,,,,
41 Morwell Street,287,3,0.19209927,,,,,,,,,,,,
41 Mullings Way,1200,5,1.262534947,,,,,,,,,,,,
41 Nella Place,785,4,2.765013656,,,,,,,,,,,,
41 Nicolas Drive,930,4,1.718100169,,,,,,,,,,,,
41 Northmoor Road,580,5,0.969594309,,,,,,,,,,,,
41 Ougden Way,245,3,1.443449347,,,,,,,,,,,,
41 Padbury Road,490,4,1.468952693,,,,,,,,,,,,
41 Pandora Drive,1200,4,1.701729166,,,,,,,,,,,,
41 Parella Court,438,3,2.551436749,,,,,,,,,,,,
41 PARKSIDE AVENUE,1580,3,1.723932035,,,,,,,,,,,,
41 Partridge Bend,430,4,1.037309882,,,,,,,,,,,,
41 Patton Road,443,3,1.753805158,,,,,,,,,,,,
41 Paymaster Way,310,3,5.902276044,,,,,,,,,,,,
41 Peaceful Lane,1020,5,8.354260365,,,,,,,,,,,,
41 Pensacola Avenue,420,3,2.74625275,,,,,,,,,,,,
41 Pentecost Avenue,337,3,1.622015211,,,,,,,,,,,,
41 Pine Valley Pass,1582.5,4,1.183005722,,,,,,,,,,,,
41 Pioneer Drive,445,4,0.466905769,,,,,,,,,,,,
41 Prince Regent Drive,412.5,4,0.821128949,,,,,,,,,,,,
41 Railway Crescent,388,3,3.903094284,,,,,,,,,,,,
41 Ridgehill Rise,630,4,6.371926596,,,,,,,,,,,,
41 Ripley Way,635,5,0.381206352,,,,,,,,,,,,
41 Roberts Road,665,2,0.28277625,,,,,,,,,,,,
41 Roccella Loop,425,3,3.39532913,,,,,,,,,,,,
41 Rosebery Street,1475,3,1.66192259,,,,,,,,,,,,
41 Rosegreen Avenue,440,4,1.157248948,,,,,,,,,,,,
41 Ruislip Street,1150,3,1.071688336,,,,,,,,,,,,
41 Safford Avenue,360,3,0.876958253,,,,,,,,,,,,
41 Samson Street,830,3,0.87893618,,,,,,,,,,,,
41 Santa Monica Parade,710,4,2.036709793,,,,,,,,,,,,
41 Santa Paula Lane,820,4,3.738163125,,,,,,,,,,,,
41 Scanlon Way,460,3,2.002106546,,,,,,,,,,,,
41 Scott Street,140,3,2.243527327,,,,,,,,,,,,
41 Seashells Crescent,335,4,2.446492015,,,,,,,,,,,,
41 Selby Street,579,3,0.927106257,,,,,,,,,,,,
41 Shallcross Street,600,5,2.945764642,,,,,,,,,,,,
41 Silver Princess Way,492.5,4,2.745445377,,,,,,,,,,,,
41 Simmental Vale,350,4,2.470330002,,,,,,,,,,,,
41 Snowball Road,505,3,1.432247757,,,,,,,,,,,,
41 Solomon Street,872.5,3,0.675551231,,,,,,,,,,,,
41 Sovereign Drive,880,3,8.646474619,,,,,,,,,,,,
41 St Leonards Boulevard,520,3,3.833234993,,,,,,,,,,,,
41 Stratton Boulevard,435.25,3,2.095793181,,,,,,,,,,,,
41 Strutt Way,605,5,1.651627632,,,,,,,,,,,,
41 Suttor Drive,490,4,1.955935713,,,,,,,,,,,,
41 Tallering Way,297,3,0.697459726,,,,,,,,,,,,
41 Talus Drive,715,4,0.578262955,,,,,,,,,,,,
41 Tamar Street,1290,4,2.059745686,,,,,,,,,,,,
41 Teal Brook Circle,440,4,1.263123919,,,,,,,,,,,,
41 The Boulevarde,1075,3,0.869783223,,,,,,,,,,,,
41 Third Avenue,830,3,1.162838069,,,,,,,,,,,,
41 Thurleigh Approach,390,4,0.95573374,,,,,,,,,,,,
41 Timely Hostess Mews,65.5,4,7.99101839,,,,,,,,,,,,
41 Tokara Avenue,535,4,1.340215806,,,,,,,,,,,,
41 Treetop Avenue,410,3,0.671725908,,,,,,,,,,,,
41 Tuart Road,635,4,6.037295793,,,,,,,,,,,,
41 Tuscan Street,995.5,4,1.011181625,,,,,,,,,,,,
41 Tyers Road,440,4,6.234438395,,,,,,,,,,,,
41 Verdun Street,1435,4,0.905150653,,,,,,,,,,,,
41 Wandeara Crescent,671,1,0.949693104,,,,,,,,,,,,
41 Wanstead Street,835,4,1.777167849,,,,,,,,,,,,
41 Waterview Parade,580,4,0.399492141,,,,,,,,,,,,
41 Waterway Crescent,810.5,3,2.936865632,,,,,,,,,,,,
41 Watkins Street,745,3,0.8570329,,,,,,,,,,,,
41 Welara Circle,540,4,1.192315088,,,,,,,,,,,,
41 Weld Street,1150,3,2.029890324,,,,,,,,,,,,
41 Whitfeld Terrace,1300,4,0.94099575,,,,,,,,,,,,
41 Wilber Street,1400,4,0.544128521,,,,,,,,,,,,
41 Woodbine Loop,430,4,1.900056905,,,,,,,,,,,,
41 Yanrey Street,370,4,1.537495012,,,,,,,,,,,,
41 Zaffre Street,385,3,5.338124132,,,,,,,,,,,,
41/11 Petterson Avenue,280,2,0.891072313,,,,,,,,,,,,
410 Great Eastern Highway,415,3,0.350785609,,,,,,,,,,,,
410 Lacey Street,990,3,1.012175198,,,,,,,,,,,,
410 Oliver Street,825,4,2.143853574,,,,,,,,,,,,
410 Summerlakes Parade,550,4,0.965172647,,,,,,,,,,,,
4100 Riley Road,570,4,2.243027877,,,,,,,,,,,,
411 Hamilton Road,276,4,4.684522041,,,,,,,,,,,,
412 Badgerup Road,850,4,3.4152877,,,,,,,,,,,,
412 Berwick Street,460,3,1.720255936,,,,,,,,,,,,
413 Kingsway,460,4,0.74937368,,,,,,,,,,,,
4135 Thomas Street,435.5,3,4.274219054,,,,,,,,,,,,
414 Balfour Street,500,4,1.452891566,,,,,,,,,,,,
414 Morrison Road,650,4,0.956902343,,,,,,,,,,,,
415 Amarillo Drive,1150,4,4.326904853,,,,,,,,,,,,
415 Bailup Road,297,4,11.85967452,,,,,,,,,,,,
415 Boulonnais Drive,895,3,9.608014732,,,,,,,,,,,,
415 North Beach Road,745,4,1.279087561,,,,,,,,,,,,
415 Stevens Street,515,3,1.417657736,,,,,,,,,,,,
415 Walcott Street,605,2,1.424628732,,,,,,,,,,,,
415 Wilura Road,600,3,2.841408285,,,,,,,,,,,,
416 Walcott Street,649.5,3,1.583516324,,,,,,,,,,,,
417 Guildford Road,430,4,1.866976841,,,,,,,,,,,,
418 Safety Bay Road,620,3,1.139383838,,,,,,,,,,,,
4180 Great Eastern Highway,325,4,4.093791878,,,,,,,,,,,,
4185 Thomas Street,420,3,4.317861883,,,,,,,,,,,,
419 Margaret Road,450,2,1.757964985,,,,,,,,,,,,
419 Morrison Road,540,4,1.024202821,,,,,,,,,,,,
41A Beatrice Avenue,660,3,1.638460284,,,,,,,,,,,,
41a Brian Avenue,1230,4,1.76205222,,,,,,,,,,,,
41A Carlisle Street,570,3,3.061535092,,,,,,,,,,,,
41A Clovelly Crescent,375,3,1.422923736,,,,,,,,,,,,
41a Elsie Street,1160,3,1.966833456,,,,,,,,,,,,
41A Elvire Street,1000,4,1.840942966,,,,,,,,,,,,
41A Esperance Street,550,3,0.562719881,,,,,,,,,,,,
41A Hope Street,665,2,1.682086093,,,,,,,,,,,,
41A Lewis Road,560,3,0.412221845,,,,,,,,,,,,
41a Mitchell Street,1250,4,1.156291347,,,,,,,,,,,,
41A Stirk Road,649,3,1.463129337,,,,,,,,,,,,
41A Sulman Road,905,4,0.97490729,,,,,,,,,,,,
41B Lewis Road,285,3,0.412221845,,,,,,,,,,,,
41B Lichfield Street,640,3,0.659320614,,,,,,,,,,,,
41B Marjorie Avenue,726,3,1.508487712,,,,,,,,,,,,
41C Dongara Street,590,3,2.089737475,,,,,,,,,,,,
41D Lamond Street,875,3,1.275714651,,,,,,,,,,,,
41R Johnston Street,2050,3,0.330449344,,,,,,,,,,,,
42 Abingdon Crescent,337.5,3,0.32810889,,,,,,,,,,,,
42 Adair Parade,1055,3,1.293641253,,,,,,,,,,,,
42 Adenmore Way,582,5,0.95608215,,,,,,,,,,,,
42 Adonis Street,830,4,2.872376851,,,,,,,,,,,,
42 Alfred Road,1175,3,1.149277807,,,,,,,,,,,,
42 Alice Road,635,4,2.418489132,,,,,,,,,,,,
42 Andrews Way,420,4,3.842795566,,,,,,,,,,,,
42 April Close,710,4,15.86676941,,,,,,,,,,,,
42 Askrigg Road,675,4,6.846740664,,,,,,,,,,,,
42 Banderra Street,490,4,0.210055614,,,,,,,,,,,,
42 Barang Circuit,790,4,1.160540258,,,,,,,,,,,,
42 Beach Road,1275,5,2.011731087,,,,,,,,,,,,
42 Belgrade Road,405,4,0.606273524,,,,,,,,,,,,
42 Belmore Bend,690,4,3.046119808,,,,,,,,,,,,
42 Bernborough Way,750,4,3.078850015,,,,,,,,,,,,
42 Birralee Loop,650,4,1.780422874,,,,,,,,,,,,
42 Bishop Road,335,3,1.378175335,,,,,,,,,,,,
42 Blackwattle Parade,390,2,0.310395803,,,,,,,,,,,,
42 Blissett Way,465,3,1.558124424,,,,,,,,,,,,
42 Braddock Road,829,4,3.830208304,,,,,,,,,,,,
42 Braden Way,1160,3,1.634326721,,,,,,,,,,,,
42 Brampton Avenue,420,3,1.106584491,,,,,,,,,,,,
42 Brittain Road,550,4,3.049198045,,,,,,,,,,,,
42 Brittain Street,890,4,0.236330678,,,,,,,,,,,,
42 Brookmount Drive,292,4,1.229288195,,,,,,,,,,,,
42 Broome Street,968,3,1.069814059,,,,,,,,,,,,
42 Brownell Crescent,232.5,3,0.822025143,,,,,,,,,,,,
42 Burton Retreat,370,3,2.030629271,,,,,,,,,,,,
42 Caporn Street,247.5,3,13.40175219,,,,,,,,,,,,
42 Carinyah Road,510,4,3.824899088,,,,,,,,,,,,
42 Carpenteria Drive,970,4,1.02364837,,,,,,,,,,,,
42 Carvie Street,285,3,1.135981069,,,,,,,,,,,,
42 Cassilda Way,465,4,7.456763772,,,,,,,,,,,,
42 Cassino Drive,1100,5,1.225523899,,,,,,,,,,,,
42 Castledene Way,500,4,1.802242328,,,,,,,,,,,,
42 Castroreale Boulevard,490,4,2.229683573,,,,,,,,,,,,
42 Churchill Drive,400,3,1.225822106,,,,,,,,,,,,
42 COB Road,518,4,2.43628061,,,,,,,,,,,,
42 Cockatoo Drive,625,4,0.943310298,,,,,,,,,,,,
42 Collis Road,800,3,4.380526242,,,,,,,,,,,,
42 Convine Road,220,5,9.434200724,,,,,,,,,,,,
42 Cross Street,265,2,0.611914598,,,,,,,,,,,,
42 Daintree Loop,410,4,1.304559088,,,,,,,,,,,,
42 Dalvik Avenue,168,3,0.115210314,,,,,,,,,,,,
42 Derisleigh Street,377,2,0.502339412,,,,,,,,,,,,
42 Dorney Esplanade,685,4,1.892736247,,,,,,,,,,,,
42 Downey Drive,1350,5,0.985976658,,,,,,,,,,,,
42 Drake Street,505,3,0.957936054,,,,,,,,,,,,
42 Eclipse Way,343,3,2.182201627,,,,,,,,,,,,
42 Edmondson Crescent,500,3,1.590494823,,,,,,,,,,,,
42 Elizabeth Street,1720,4,0.718124959,,,,,,,,,,,,
42 Ellis Road,400,4,2.040852381,,,,,,,,,,,,
42 Elvire Street,1325,4,1.81614341,,,,,,,,,,,,
42 Fairbairn Road,805,4,4.545033967,,,,,,,,,,,,
42 Farrin Street,1370,4,1.459178858,,,,,,,,,,,,
42 Fennell Crescent,490.5,4,2.893747325,,,,,,,,,,,,
42 Ferentino Road,1330,4,1.816133979,,,,,,,,,,,,
42 Fineview Crescent,467.5,4,1.12517122,,,,,,,,,,,,
42 Fontelina Parade,1100,5,2.834600233,,,,,,,,,,,,
42 Furley Road,470,4,0.213105942,,,,,,,,,,,,
42 Geographe Loop,472.5,4,2.270884185,,,,,,,,,,,,
42 Gladstone Avenue,1690,4,0.698963404,,,,,,,,,,,,
42 Glencoe Loop,470,4,2.520902421,,,,,,,,,,,,
42 Godwin Avenue,890,4,0.292025979,,,,,,,,,,,,
42 Goldfields Loop,519,4,5.245776797,,,,,,,,,,,,
42 Grand Parade,450,5,1.963470674,,,,,,,,,,,,
42 Great Northern Highway,630,1,0.720485599,,,,,,,,,,,,
42 Grove Street,380,4,2.091556463,,,,,,,,,,,,
42 Halesworth Road,1130,4,1.723700335,,,,,,,,,,,,
42 Hamersley Street,318,3,0.933302465,,,,,,,,,,,,
42 Hanlin Way,585,4,0.44887762,,,,,,,,,,,,
42 Harman Road,815,4,1.014141488,,,,,,,,,,,,
42 Harmony Parade,550,4,2.591968617,,,,,,,,,,,,
42 Harpenden Street,355,3,1.358791514,,,,,,,,,,,,
42 Harrington Waters Drive,670,3,0.922022123,,,,,,,,,,,,
42 Harwood Pass,749,4,3.362545871,,,,,,,,,,,,
42 Hayward Road,2200,6,1.152355962,,,,,,,,,,,,
42 Hebrides Drive,372,4,1.467925594,,,,,,,,,,,,
42 Hendon Way,450,3,1.519749722,,,,,,,,,,,,
42 Hinkler Loop,880.5,4,2.808102445,,,,,,,,,,,,
42 Hislop Road,1180,4,1.801402144,,,,,,,,,,,,
